industrycode,description,employment,output,employeecompensation,proprietorincome,otherpropertytypeincome,taxonproductionandimports,county
493,Individual and family services,161.64,6287254.5,4303343.5,247757.7,-452983.19,82449.063,WA_075
494,Child day care services,181.84677,7429961,4047327,282375.5,873060.56,164986.33,WA_075
495,"Community food, housing, and other relief services, including rehabilitation services",24.721861,2067867.25,758107.31,14162.887,69075.695,27644.285,WA_075
496,Performing arts companies,198.58369,11906797,143157.19,2108649.5,101099.47,501329.47,WA_075
497,Commercial Sports Except Racing,3.2864218,201736.9375,49456.16,2200.4587,167.34686,8694.335,WA_075
498,Racing and Track Operation,3.2873819,265795.4375,49467.324,2201.3242,58391.527,7353.2939,WA_075
499,"Independent artists, writers, and performers",0,0,0,0,0,0,WA_075
500,Promoters of performing arts and sports and agents for public figures,0,0,0,0,0,0,WA_075
501,"Museums, historical sites, zoos, and parks",6.7503796,879408.9375,66153.563,545471.06,11297.519,7077.334,WA_075
502,Amusement parks and arcades,.79593134,57193.92578125,15367.179,2101.1924,3297.2478,19695.113,WA_075
503,Gambling industries (except casino hotels),61.759846,9428894,1624857.3,541777.31,2317924,1603239,WA_075
504,Other amusement and recreation industries,46.565109,2316851.75,625871.81,233813.67,-3716.6086,390934.28,WA_075
505,Fitness and recreational sports centers,28.201401,1091378.25,284927.13,93484.484,31838.703,200715.95,WA_075
506,Bowling centers,58.974731,4177524,1746195,87608.305,265656.75,565680.44,WA_075
507,"Hotels and motels, including casino hotels",313.72366,41890708,11441620,405275.09,9770007,7558679.5,WA_075
508,Other accommodations,188.90692,14530786,5688700,2212836.8,1310131.1,1375152.5,WA_075
509,Full-service restaurants,551.58563,36375704,11426287,756051.81,4809316.5,4247762.5,WA_075
510,Limited-service restaurants,695.19775,54211828,12483468,1553754,5477611,7155616.5,WA_075
511,All other food and drinking places,499.00098,34201884,15465466,1259149.1,4059189.8,3165347.3,WA_075
512,"Automotive repair and maintenance, except car washes",161.42081,18225662,6411682,3324418.5,-496810.13,3970153,WA_075
513,Car washes,73.097198,10304944,3389886.5,908792.75,409215.13,2757322,WA_075
514,Electronic and precision equipment repair and maintenance,24.959757,4024368.75,788532,865531.56,436367.66,413939.13,WA_075
515,Commercial and industrial machinery and equipment repair and maintenance,15.732177,2199322.5,646561.31,418277.13,81415.797,279379.28,WA_075
516,Personal and household goods repair and maintenance,16.922306,1595259.625,315015.31,1019016.4,-152863.38,175794.84,WA_075
517,Personal care services,82.103249,4532739.5,1141675.4,3318676.8,-720599.81,202611.36,WA_075
518,Death care services,4.7155795,366940.40625,64126.508,100467.96,14019.779,41013.938,WA_075
519,Dry-cleaning and laundry services,3.5764315,185076.609375,51647.441,43281.641,1284.948,23696.604,WA_075
520,Other personal services,78.677887,4132128.75,1070037.6,2995200,-877420.31,244099.94,WA_075
521,Religious organizations,0,0,0,0,0,0,WA_075
522,"Grantmaking, giving, and social advocacy organizations",16.499643,4160407.5,737017.19,71149.477,1764563.6,180447.06,WA_075
523,Business and professional associations,23.006008,3910188.25,1078510.3,75548.148,693901.94,243243.58,WA_075
524,Labor and civic organizations,28.555285,2861439.5,420980.75,119056.67,701416.31,185521.42,WA_075
525,Private households,481.2001,2937481.5,2937481.5,0,0,0,WA_075
526,Postal service,87.257248,6803469.5,5987070,0,5962.1743,0,WA_075
527,Federal electric utilities,0,0,0,0,0,0,WA_075
528,Other federal government enterprises,.26648122,74380.796875,25329.854,0,14528.097,-7690.3799,WA_075
529,State government passenger transit,0,0,0,0,0,0,WA_075
530,State government electric utilities,0,0,0,0,0,0,WA_075
531,Other state government enterprises,13.722448,3556017.5,1450179.9,0,547364.5,-77085.531,WA_075
532,Local government passenger transit,0,0,0,0,0,0,WA_075
533,Local government electric utilities,0,0,0,0,0,0,WA_075
534,Other local government enterprises,142.96468,66664368,19881130,0,26086616,-1929550.8,WA_075
535,* Not an industry (Used and secondhand goods),0,0,0,0,0,0,WA_075
536,* Not an industry (Scrap),0,0,0,0,0,0,WA_075
537,* Not an industry (Rest of world adjustment),0,0,0,0,0,0,WA_075
538,* Not an industry (Noncomparable foreign imports),0,0,0,0,0,0,WA_075
539,"* Employment and payroll of state govt, education",3775.6123,315147264,271753664,0,43393636,0,WA_075
540,"* Employment and payroll of state govt, non-education",172.07858,21098568,18070014,0,3028555.5,0,WA_075
541,"* Employment and payroll of local govt, education",1980.0138,149785600,127991880,0,21793714,0,WA_075
542,"* Employment and payroll of local govt, non-education",2433.74,215353456,184521456,0,30831988,0,WA_075
543,"* Employment and payroll of federal govt, military",131.28868,7071852.5,5898413.5,0,1173439.1,0,WA_075
544,"* Employment and payroll of federal govt, non-military",151.24004,24007196,15948684,0,8058513.5,0,WA_075
1,Oilseed farming,0,0,0,0,0,0,WA_073
2,Grain farming,8.6022902,1565247,284885.06,606817.31,17268.709,-652828.44,WA_073
3,Vegetable and melon farming,219.2984,12806774,6010981.5,1870515.3,-1523767.6,2207.9285,WA_073
4,Fruit farming,2404.3667,126965688,40832468,26129048,3817356.3,27074.588,WA_073
5,Tree nut farming,12.438731,355462,386641.53,45457.449,-94546.18,151.13701,WA_073
6,"Greenhouse, nursery, and floriculture production",260.2262,18850026,10923010,1668486.5,-1027456.2,1798.7024,WA_073
7,Tobacco farming,0,0,0,0,0,0,WA_073
8,Cotton farming,0,0,0,0,0,0,WA_073
9,Sugarcane and sugar beet farming,0,0,0,0,0,0,WA_073
10,All other crop farming,306.46555,4836693.5,2975939.8,839411,-741342.25,-76053.273,WA_073
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",373.91931,55008452,1597996,13064839,6207475,2602897.8,WA_073
12,Dairy cattle and milk production,522.33569,188666176,14228154,14591012,6145055.5,708070.75,WA_073
13,Poultry and egg production,12.656199,7180904,791891.19,79613.664,-47718.277,224409.36,WA_073
14,"Animal production, except cattle and poultry and eggs",21.78237,3733935,615081.69,2000349.3,686837.69,236026.44,WA_073
15,"Forestry, forest products, and timber tract production",46.822334,3995628.25,931026,2049743.4,-3383.3225,104853.66,WA_073
16,Commercial logging,674.5578,64352684,13299246,27314542,-876176.5,2013946.5,WA_073
17,Commercial fishing,1248.5343,50097128,8902659,13963339,11389517,15516959,WA_073
18,Commercial hunting and trapping,0,0,0,0,0,0,WA_073
19,Support activities for agriculture and forestry,363.95273,23740262,9127025,13355614,-1952886.5,469306.84,WA_073
20,Oil and gas extraction,509.67761,115973984,0,4527.6279,0,96117.93,WA_073
21,Coal mining,0,0,0,0,0,0,WA_073
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0,WA_073
23,Iron ore mining,0,0,0,0,0,0,WA_073
24,Gold ore mining,111.63026,41915752,7802070,8829290,-130583.77,1832427.5,WA_073
25,Silver ore mining,0,0,0,0,0,0,WA_073
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0,WA_073
27,Other metal ore mining,0,0,0,0,0,0,WA_073
28,Stone mining and quarrying,0,0,0,0,0,0,WA_073
29,Sand and gravel mining,57.112823,6850275,949474.44,785320.63,-9922.541,379244.59,WA_073
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0,WA_073
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0,WA_073
32,Phosphate rock mining,0,0,0,0,0,0,WA_073
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0,WA_073
34,Other nonmetallic minerals,0,0,0,0,0,0,WA_073
35,Drilling oil and gas wells,48.279568,11717260,144720.05,313040.69,-1064.5238,221393.7,WA_073
36,Support activities for oil and gas operations,74.411179,13401420,421355.75,264335.03,-2267.9041,261669.02,WA_073
37,Metal mining services,55.031857,12499686,0,484.97324,0,232598.47,WA_073
38,Other nonmetallic minerals services,56.133213,12446790,14268.384,16011.905,-279.63397,45663.801,WA_073
39,Electric power generation - Hydroelectric,29.11768,13386205,724567.44,-4529.8364,2161067.8,3722679.5,WA_073
40,Electric power generation - Fossil fuel,26.272106,54113512,4327075,0,17692332,10273725,WA_073
41,Electric power generation - Nuclear,0,0,0,0,0,0,WA_073
42,Electric power generation - Solar,0,0,0,0,0,0,WA_073
43,Electric power generation - Wind,0,0,0,0,0,0,WA_073
44,Electric power generation - Geothermal,0,0,0,0,0,0,WA_073
45,Electric power generation - Biomass,0,0,0,0,0,0,WA_073
46,Electric power generation - All other,0,0,0,0,0,0,WA_073
47,Electric power transmission and distribution,72.772446,140667040,11941219,521.51483,46303756,25371892,WA_073
48,Natural gas distribution,63.185741,68887576,8735751,-10440.324,25238348,8844215,WA_073
49,"Water, sewage and other systems",42.553722,7488236.5,266044.75,1535.5668,469694.38,1881383,WA_073
50,Construction of new health care structures,281.87424,47752008,15525073,4611813.5,9618605,643162.44,WA_073
51,Construction of new manufacturing structures,477.05579,78356048,26541984,7751831,9463705,988784.56,WA_073
52,Construction of new power and communication structures,629.1203,124277000,34142164,10892326,31795672,1920337.1,WA_073
53,Construction of new educational and vocational structures,719.46216,107651208,41600196,9694152,18992058,1307519.9,WA_073
54,Construction of new highways and streets,561.39624,125716856,31281404,9014020,29854184,1653295.3,WA_073
55,"Construction of new commercial structures, including farm structures",1100.1422,155797760,59172092,17933098,13767794,3099267.3,WA_073
56,Construction of other new nonresidential structures,1458.2759,128268368,77542712,24710886,-42668896,2060091,WA_073
57,Construction of new single-family residential structures,1769.8086,288746624,94948488,29744040,54719820,4478069,WA_073
58,Construction of new multifamily residential structures,546.70422,70119344,29645160,9199417,17362248,915696.13,WA_073
59,Construction of other new residential structures,1229.594,270435008,67582240,20295590,44053396,5886301.5,WA_073
60,Maintenance and repair construction of nonresidential structures,835.05676,183292528,45652488,14037226,24066226,3845639.3,WA_073
61,Maintenance and repair construction of residential structures,394.39832,91219384,20506410,6709169,13375027,3469659.8,WA_073
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",301.05246,31581624,16493422,5043395,-7308463,766032,WA_073
63,Dog and cat food manufacturing,0,0,0,0,0,0,WA_073
64,Other animal food manufacturing,108.02955,113706568,8960595,99511.828,5522998.5,2800245.5,WA_073
65,Flour milling,0,0,0,0,0,0,WA_073
66,Rice milling,0,0,0,0,0,0,WA_073
67,Malt manufacturing,0,0,0,0,0,0,WA_073
68,Wet corn milling,0,0,0,0,0,0,WA_073
69,Soybean and other oilseed processing,247.9303,1137665536,16703762,178423.5,58913296,5770437.5,WA_073
70,Fats and oils refining and blending,0,0,0,0,0,0,WA_073
71,Breakfast cereal manufacturing,275.63342,231721920,22318826,20863.621,29035294,1363489.8,WA_073
72,Beet sugar manufacturing,0,0,0,0,0,0,WA_073
73,Sugar cane mills and refining,0,0,0,0,0,0,WA_073
74,Nonchocolate confectionery manufacturing,7.4932547,2999688.25,365172.91,33163.199,154079.63,16005.275,WA_073
75,Chocolate and confectionery manufacturing from cacao beans,0,0,0,0,0,0,WA_073
76,Confectionery manufacturing from purchased chocolate,89.364838,29321700,3397740.8,26078.275,1351733.6,165754.5,WA_073
77,"Frozen fruits, juices and vegetables manufacturing",0,0,0,0,0,0,WA_073
78,Frozen specialties manufacturing,145.59862,56243492,9260119,196806.88,4396066,234855.5,WA_073
79,Canned fruits and vegetables manufacturing,2.5178726,1228044.125,136105.66,8190.8853,100829.92,5696.021,WA_073
80,Canned specialties,1.4561585,1128733.625,44205.102,48532.195,57786.883,5228.2144,WA_073
81,Dehydrated food products manufacturing,0,0,0,0,0,0,WA_073
82,Cheese manufacturing,33.496937,28837604,1141570.3,59781.766,419255.69,157852.81,WA_073
83,"Dry, condensed, and evaporated dairy product manufacturing",105.80965,134659904,5923100.5,0,8505258,739851.44,WA_073
84,Fluid milk manufacturing,91.9618,62718288,3719862.3,27515.018,2219367,410895.34,WA_073
85,Creamery butter manufacturing,0,0,0,0,0,0,WA_073
86,Ice cream and frozen dessert manufacturing,0,0,0,0,0,0,WA_073
87,Frozen cakes and other pastries manufacturing,159.97919,15966765,5770962,436490.66,669460.13,2685722.5,WA_073
88,Poultry processing,0,0,0,0,0,0,WA_073
89,"Animal, except poultry, slaughtering",8.0940418,5304237,265378.31,34426.184,85313.133,37683.742,WA_073
90,Meat processed from carcasses,63.801933,33321132,3995348,43467.844,353316.69,211586.75,WA_073
91,Rendering and meat byproduct processing,2.7608509,1025256.375,130443.39,39064.508,15442.063,13181.164,WA_073
92,Seafood product preparation and packaging,691.7616,273563392,35664352,421570.31,8267874.5,1873835.4,WA_073
93,"Bread and bakery product, except frozen, manufacturing",314.01627,41121908,9906154,403666.72,2273564.5,2347482.8,WA_073
94,Cookie and cracker manufacturing,34.079472,11215142,1216868,492353.41,507284.81,69757.242,WA_073
95,"Dry pasta, mixes, and dough manufacturing",19.281757,11013039,1216695.8,3919.165,1503730,67380.039,WA_073
96,Tortilla manufacturing,0,0,0,0,0,0,WA_073
97,Roasted nuts and peanut butter manufacturing,110.55388,49342760,5613796.5,66206.453,6117383.5,249943.52,WA_073
98,Other snack food manufacturing,15.785472,8378918.5,1155638.1,41094.973,1046388.6,50867.445,WA_073
99,Coffee and tea manufacturing,20.018953,12380285,857409.5,66678.898,768723.63,74332.18,WA_073
100,Flavoring syrup and concentrate manufacturing,9.9598494,22816434,355649.41,131283.17,2633913.5,139724.19,WA_073
101,"Mayonnaise, dressing, and sauce manufacturing",0,0,0,0,0,0,WA_073
102,Spice and extract manufacturing,13.540389,7108383,701823.75,32111.234,352206.44,42907.359,WA_073
103,All other food manufacturing,14.755882,4978844,593014.38,73041.984,194988.33,25461.021,WA_073
104,Bottled and canned soft drinks & water,0,0,0,0,0,0,WA_073
105,Manufactured ice,26.488344,3552273,1450795.6,32767.281,-912037.56,31245.248,WA_073
106,Breweries,261.73181,112105304,9633111,788376.63,12329979,9033075,WA_073
107,Wineries,21.64381,6635588,629236.44,167693.11,384861.09,200934.08,WA_073
108,Distilleries,3.2143488,3208375,90582.664,194960.45,220970.52,765362.13,WA_073
109,Tobacco product manufacturing,0,0,0,0,0,0,WA_073
110,"Fiber, yarn, and thread mills",0,0,0,0,0,0,WA_073
111,Broadwoven fabric mills,10.933819,2709105.75,723439.38,91112.547,129734.1,30078.039,WA_073
112,Narrow fabric mills and schiffli machine embroidery,0,0,0,0,0,0,WA_073
113,Nonwoven fabric mills,0,0,0,0,0,0,WA_073
114,Knit fabric mills,0,0,0,0,0,0,WA_073
115,Textile and fabric finishing mills,0,0,0,0,0,0,WA_073
116,Fabric coating mills,0,0,0,0,0,0,WA_073
117,Carpet and rug mills,1.9542115,547834.8125,18243.631,13726.018,5531.0825,9953.4072,WA_073
118,Curtain and linen mills,18.773956,3751436.5,804973.75,23892.305,143988.53,43971.297,WA_073
119,Textile bag and canvas mills,15.869109,2206964.75,402994.69,20215.242,43610.223,28303.227,WA_073
120,"Rope, cordage, twine, tire cord and tire fabric mills",257.6019,74786704,20009250,14357.003,5892782.5,858194.13,WA_073
121,Other textile product mills,86.230148,13105929,4516381.5,14970.23,414659.84,137747.28,WA_073
122,Hosiery and sock mills,1.7644038,167566.0625,47840.199,1081.5956,4289.5469,20004.529,WA_073
123,Other apparel knitting mills,1.779146,189870.171875,47972.902,1105.1694,4077.4578,29626.361,WA_073
124,Cut and sew apparel contractors,1.7420424,103096.6171875,47744.988,1009.6192,384.45319,3676.7507,WA_073
125,Mens and boys cut and sew apparel manufacturing,1.7448314,215683.0625,47737.012,1039.5327,4376.936,4961.3813,WA_073
126,Womens and girls cut and sew apparel manufacturing,1.7443577,323733.125,47740.387,1034.535,7412.2842,5692.0146,WA_073
127,Other cut and sew apparel manufacturing,1.7490619,190593.328125,47798.125,1043.4976,4153.4038,9286.8828,WA_073
128,Apparel accessories and other apparel manufacturing,15.78401,2064937.375,876741.69,1043.0972,71952.961,71007.5,WA_073
129,Leather and hide tanning and finishing,1.1823705,381724.46875,51459.137,23430.006,10863.808,2640.7517,WA_073
130,Footwear manufacturing,4.3173976,818407.5,290869.44,0,9475.1943,5380.1997,WA_073
131,Other leather and allied product manufacturing,6.5418472,519304.9375,67882.984,11324.808,735.53754,5213.4951,WA_073
132,Sawmills,78.32634,23441412,4953958,513417.06,2026515.5,195782.09,WA_073
133,Wood preservation,39.098682,24740550,2637075.3,572044.75,4930541.5,206505.78,WA_073
134,Veneer and plywood manufacturing,76.913239,20788788,3783875.3,773731.13,1552009.4,177078.02,WA_073
135,Engineered wood member and truss manufacturing,43.28574,9993858,2044884.9,744891.5,688264.5,79604.273,WA_073
136,Reconstituted wood product manufacturing,0,0,0,0,0,0,WA_073
137,Wood windows and door manufacturing,484.48056,115271744,30189530,1421229.8,10462213,994784.56,WA_073
138,"Cut stock, resawing lumber, and planing",264.72116,69839840,16020134,1724424,11935873,566239.31,WA_073
139,"Other millwork, including flooring",167.98607,39183508,10162669,2377395.3,4545436,313491.03,WA_073
140,Wood container and pallet manufacturing,35.143482,5922630.5,1654812.4,482441.09,320293.16,47331.949,WA_073
